            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459018.500000000, A.D. 2020-Jun-18 00:00:00.0000, -8.863653098674102E+06, -1.507471018077691E+08,  1.662015972800553E+04,  2.925664253109460E+01, -1.710060614008297E+00, -4.496063739293232E-04,  5.037066714993518E+02,  1.510074611597892E+08, -1.015881076948091E-02,
2459019.500000000, A.D. 2020-Jun-19 00:00:00.0000, -6.334787738381710E+06, -1.508733468067929E+08,  1.657404645556957E+04,  2.928045638828473E+01, -1.212167904100998E+00, -6.108751902448306E-04,  5.037027314378067E+02,  1.510062799590539E+08, -1.722880428954709E-02,
2459020.500000000, A.D. 2020-Jun-20 00:00:00.0000, -3.804242256186592E+06, -1.509565486299387E+08,  1.651591608715057E+04,  2.929551991012845E+01, -7.137276985680312E-01, -7.264971347875071E-04,  5.036967177687192E+02,  1.510044771064166E+08, -2.453832357435005E-02,
2459021.500000000, A.D. 2020-Jun-21 00:00:00.0000, -1.272776181274310E+06, -1.509966698994386E+08,  1.645002701043338E+04,  2.930175486589464E+01, -2.149739710896525E-01, -7.894291064835385E-04,  5.036885715177718E+02,  1.510020349218216E+08, -3.201436922281586E-02,
2459022.500000000, A.D. 2020-Jun-22 00:00:00.0000,  1.258845061635321E+06, -1.509936945327753E+08,  1.638117179831862E+04,  2.929910466575909E+01,  2.838345763351495E-01, -7.945011125783802E-04,  5.036782575434382E+02,  1.509989428701044E+08, -3.956458899292114E-02,
2459023.500000000, A.D. 2020-Jun-23 00:00:00.0000,  3.789852454664601E+06, -1.509476297443839E+08,  1.631447557862848E+04,  2.928754435656572E+01,  7.824183985831171E-01, -7.393341413486909E-04,  5.036657699134456E+02,  1.509951991728143E+08, -4.707926453609954E-02,
2459024.500000000, A.D. 2020-Jun-24 00:00:00.0000,  6.319476515007590E+06, -1.508585075132695E+08,  1.625511901123077E+04,  2.926708936026951E+01,  1.280485545279576E+00, -6.251321312579217E-04,  5.036511361934521E+02,  1.509908120939278E+08, -5.443685232200913E-02,
2459025.500000000, A.D. 2020-Jun-25 00:00:00.0000,  8.846951044883160E+06, -1.507263851519789E+08,  1.620800553464144E+04,  2.923780081536685E+01,  1.777743779624116E+00, -4.571516768367978E-04,  5.036344196893915E+02,  1.509858006120863E+08, -6.151246360538351E-02,
2459026.500000000, A.D. 2020-Jun-26 00:00:00.0000,  1.137151714340898E+07, -1.505513447347947E+08,  1.617740671399981E+04,  2.919978616951346E+01,  2.273914504960990E+00, -2.447279987097817E-04,  5.036157189837943E+02,  1.509801942815889E+08, -6.818789399089477E-02,
2459027.500000000, A.D. 2020-Jun-27 00:00:00.0000,  1.389242705451922E+07, -1.503334913227060E+08,  1.616662528757751E+04,  2.915319485990377E+01,  2.768746356775132E+00, -8.462863863023529E-07,  5.035951645514460E+02,  1.509740322177925E+08, -7.436161869954357E-02,
2459028.500000000, A.D. 2020-Jun-28 00:00:00.0000,  1.640894745547033E+07, -1.500729500904603E+08,  1.617771235378087E+04,  2.909820985664314E+01,  3.262026818822873E+00,  2.586664320227694E-04,  5.035729126464823E+02,  1.509673612645082E+08, -7.995759549152499E-02,
2459029.500000000, A.D. 2020-Jun-29 00:00:00.0000,  1.892036187357957E+07, -1.497698625687489E+08,  1.621126721433550E+04,  2.903503609445162E+01,  3.753590999148385E+00,  5.162318906484220E-04,  5.035491368918125E+02,  1.509602334725749E+08, -8.493236595208110E-02,
2459030.500000000, A.D. 2020-Jun-30 00:00:00.0000,  2.142597199638614E+07, -1.494243822672971E+08,  1.626634106224030E+04,  2.896388651178415E+01,  4.243327106514090E+00,  7.538255626651225E-04,  5.035240180887123E+02,  1.509527030448515E+08, -8.928026995955057E-02,
2459031.500000000, A.D. 2020-Jul-01 00:00:00.0000,  2.392509768877035E+07, -1.490366699905488E+08,  1.634046107826382E+04,  2.888496616739745E+01,  4.731177927696205E+00,  9.544504109095797E-04,  5.034977328430909E+02,  1.509448229264576E+08, -9.303631828101612E-02,
2459032.500000000, A.D. 2020-Jul-02 00:00:00.0000,  2.641707558344333E+07, -1.486068892408717E+08,  1.642978638430685E+04,  2.879845533026390E+01,  5.217137095859417E+00,  1.103693552016560E-03,  5.034704418222624E+02,  1.509366412842420E+08, -9.627566345544170E-02,
2459033.500000000, A.D. 2020-Jul-03 00:00:00.0000,  2.890125623536466E+07, -1.481352022138630E+08,  1.652939556638896E+04,  2.870449360622748E+01,  5.701238986097115E+00,  1.191172487355008E-03,  5.034422788158335E+02,  1.509281982273200E+08, -9.910835577059061E-02,
2459034.500000000, A.D. 2020-Jul-04 00:00:00.0000,  3.137700006362243E+07, -1.476217669459921E+08,  1.663368382848054E+04,  2.860316833486356E+01,  6.183542331754524E+00,  1.211572395654503E-03,  5.034133420727470E+02,  1.509195232099836E+08, -1.016688222759923E-01,
2459035.500000000, A.D. 2020-Jul-05 00:00:00.0000,  3.384367259602901E+07, -1.470667360735286E+08,  1.673682111312449E+04,  2.849451049625945E+01,  6.664109896428273E+00,  1.164980325203402E-03,  5.033836893120735E+02,  1.509106335359748E+08, -1.041012645518921E-01,
2459036.500000000, A.D. 2020-Jul-06 00:00:00.0000,  3.630063974668197E+07, -1.464702573671505E+08,  1.683320330491662E+04,  2.837849957863320E+01,  7.142988504911994E+00,  1.056391576848448E-03,  5.033533371795568E+02,  1.509015341955622E+08, -1.065440270901225E-01,
2459037.500000000, A.D. 2020-Jul-07 00:00:00.0000,  3.874726385927705E+07, -1.458324758078593E+08,  1.691782925891876E+04,  2.825507595357329E+01,  7.620193998705772E+00,  8.945323386186921E-04,  5.033222649024356E+02,  1.508922189612283E+08, -1.091166834859869E-01,
2459038.500000000, A.D. 2020-Jul-08 00:00:00.0000,  4.118290101088172E+07, -1.451535366406996E+08,  1.698655909524858E+04,  2.812415692877526E+01,  8.095703878703914E+00,  6.903583022914717E-04,  5.032904209239503E+02,  1.508826723766457E+08, -1.119125661327380E-01,
2459039.500000000, A.D. 2020-Jul-09 00:00:00.0000,  4.360689970084912E+07, -1.444335887236238E+08,  1.703624363846332E+04,  2.798565208730994E+01,  8.569457601716797E+00,  4.556348346698158E-04,  5.032577308042363E+02,  1.508728721253043E+08, -1.149973695734798E-01,
2459040.500000000, A.D. 2020-Jul-10 00:00:00.0000,  4.601860071353768E+07, -1.436727875966176E+08,  1.706474569415301E+04,  2.783947475487833E+01,  9.041362268729301E+00,  2.018857013657005E-04,  5.032241047882330E+02,  1.508627912993140E+08, -1.184125283701592E-01,
2459041.500000000, A.D. 2020-Jul-11 00:00:00.0000,  4.841733775526503E+07, -1.428712979373811E+08,  1.707089073328674E+04,  2.768554841799302E+01,  9.511300631891329E+00, -6.018740084989815E-05,  5.031894439769317E+02,  1.508524002494977E+08, -1.221811429861571E-01,
2459042.500000000, A.D. 2020-Jul-12 00:00:00.0000,  5.080243844070081E+07, -1.420292953235916E+08,  1.705438635285944E+04,  2.752380857175872E+01,  9.979138772891661E+00, -3.208642925565108E-04,  5.031536446862914E+02,  1.508416678921620E+08, -1.263143199629188E-01,
2459043.500000000, A.D. 2020-Jul-13 00:00:00.0000,  5.317322528861481E+07, -1.411469674100600E+08,  1.701574165762961E+04,  2.735420134568480E+01,  1.044473177234909E+01, -5.712728246272114E-04,  5.031166011088433E+02,  1.508305625070257E+08, -1.308164189473073E-01,
2459044.500000000, A.D. 2020-Jul-14 00:00:00.0000,  5.552901651581831E+07, -1.402245147330174E+08,  1.695620558632165E+04,  2.717668046000280E+01,  1.090792660614599E+01, -8.031073836050062E-04,  5.030782067283158E+02,  1.508190521613139E+08, -1.356883650040685E-01,
2459045.500000000, A.D. 2020-Jul-15 00:00:00.0000,  5.786912654834420E+07, -1.392621513904128E+08,  1.687773111323267E+04,  2.699120394886081E+01,  1.136856213462413E+01, -1.008332094763809E-03,  5.030383551078568E+02,  1.508071049460613E+08, -1.409286459050193E-01,
2459046.500000000, A.D. 2020-Jul-16 00:00:00.0000,  6.019286628602757E+07, -1.382601058403930E+08,  1.678296148744226E+04,  2.679773193364862E+01,  1.182646644963920E+01, -1.178986122310377E-03,  5.029969407415576E+02,  1.507946892313919E+08, -1.465318698791983E-01,
2459047.500000000, A.D. 2020-Jul-17 00:00:00.0000,  6.249954326340189E+07, -1.372186220223098E+08,  1.667522496084124E+04,  2.659622664391179E+01,  1.228145219972934E+01, -1.307199316181951E-03,  5.029538606680192E+02,  1.507817741502550E+08, -1.524849500726187E-01,
2459048.500000000, A.D. 2020-Jul-18 00:00:00.0000,  6.478846194962674E+07, -1.361379609312382E+08,  1.655851550595462E+04,  2.638665577941761E+01,  1.273331100378729E+01, -1.385515264764159E-03,  5.029090174858791E+02,  1.507683305024567E+08, -1.587612920996621E-01,
2459049.500000000, A.D. 2020-Jul-19 00:00:00.0000,  6.705892451199580E+07, -1.350184026529256E+08,  1.643742988711596E+04,  2.616899994624332E+01,  1.318180873780828E+01, -1.407583693668890E-03,  5.028623242277646E+02,  1.507543322158345E+08, -1.653139294668932E-01,
2459050.500000000, A.D. 2020-Jul-20 00:00:00.0000,  6.931023239659727E+07, -1.338602486820352E+08,  1.631702932288498E+04,  2.594326399693370E+01,  1.362668413340253E+01, -1.369199611437999E-03,  5.028137111648322E+02,  1.507397583862070E+08, -1.720693510060738E-01,
2459051.500000000, A.D. 2020-Jul-21 00:00:00.0000,  7.154168900251274E+07, -1.326638241243757E+08,  1.620260168050230E+04,  2.570949056725462E+01,  1.406765324842859E+01, -1.269525637879632E-03,  5.027631340009918E+02,  1.507245957339407E+08, -1.789244698582009E-01,
2459052.500000000, A.D. 2020-Jul-22 00:00:00.0000,  7.375260350126232E+07, -1.314294791972726E+08,  1.609932122933865E+04,  2.546777235097169E+01,  1.450442133513862E+01, -1.112176828693912E-03,  5.027105821851553E+02,  1.507088410958987E+08, -1.857491808388992E-01,
2459053.500000000, A.D. 2020-Jul-23 00:00:00.0000,  7.594229550345142E+07, -1.301575894047816E+08,  1.601183507181704E+04,  2.521825871333196E+01,  1.493670125865798E+01, -9.057681486508429E-04,  5.026560855133386E+02,  1.506925034047019E+08, -1.923956935076761E-01,
2459054.500000000, A.D. 2020-Jul-24 00:00:00.0000,  7.811009991943045E+07, -1.288485539636236E+08,  1.594383727056533E+04,  2.496115318797570E+01,  1.536423474699800E+01, -6.636193860138917E-04,  5.025997171746516E+02,  1.506756046018936E+08, -1.987134609554709E-01,
2459055.500000000, A.D. 2020-Jul-25 00:00:00.0000,  8.025537117685747E+07, -1.275027924648466E+08,  1.589770732293278E+04,  2.469670130270196E+01,  1.578681106016540E+01, -4.025825391016369E-04,  5.025415920906361E+02,  1.506581791400852E+08, -2.045661972667986E-01,
2459056.500000000, A.D. 2020-Jul-26 00:00:00.0000,  8.237748606168766E+07, -1.261207402100503E+08,  1.587427882739156E+04,  2.442517159718321E+01,  1.620427842074486E+01, -1.412672889733457E-04,  5.024818605746710E+02,  1.506402720820939E+08, -2.098466631691037E-01,
2459057.500000000, A.D. 2020-Jul-27 00:00:00.0000,  8.447584479610842E+07, -1.247028429510753E+08,  1.587277157355845E+04,  2.414683462372477E+01,  1.661654636479518E+01,  1.018913103312258E-04,  5.024206984495648E+02,  1.506219361382718E+08, -2.144861295654093E-01,
2459058.500000000, A.D. 2020-Jul-28 00:00:00.0000,  8.654987037709551E+07, -1.232495517834300E+08,  1.589088264514506E+04,  2.386194425894775E+01,  1.702358022786145E+01,  3.103296843063319E-04,  5.023582953224918E+02,  1.506032281514197E+08, -2.184577697849053E-01,
2459059.500000000, A.D. 2020-Jul-29 00:00:00.0000,  8.859900649125481E+07, -1.217613187556221E+08,  1.592500587777048E+04,  2.357072363089429E+01,  1.742539058989767E+01,  4.706135068230921E-04,  5.022948426304322E+02,  1.505842055129004E+08, -2.217751488099314E-01,
2459060.500000000, A.D. 2020-Jul-30 00:00:00.0000,  9.062271442958181E+07, -1.202385935088435E+08,  1.597053977395594E+04,  2.327335597944018E+01,  1.782202034552088E+01,  5.732342227338094E-04,  5.022305226103604E+02,  1.505649228559845E+08, -2.244875983902681E-01,
2459061.500000000, A.D. 2020-Jul-31 00:00:00.0000,  9.262046940434681E+07, -1.186818210741035E+08,  1.602224643202871E+04,  2.296997983958195E+01,  1.821353102199808E+01,  6.130046160537361E-04,  5.021654988822472E+02,  1.505454292327051E+08, -2.266738039285603E-01,
2459062.500000000, A.D. 2020-Aug-01 00:00:00.0000,  9.459175661624356E+07, -1.170914408545985E+08,  1.607462929110229E+04,  2.266068802748709E+01,  1.859998912064070E+01,  5.891037810625832E-04,  5.020999090618165E+02,  1.505257658992184E+08, -2.284341799422633E-01,
2459063.500000000, A.D. 2020-Aug-02 00:00:00.0000,  9.653606739336906E+07, -1.154678867651589E+08,  1.612230016636103E+04,  2.234553032156042E+01,  1.898145312165030E+01,  5.047844827847925E-04,  5.020338597192003E+02,  1.505059648044463E+08, -2.298822543865852E-01,
2459064.500000000, A.D. 2020-Aug-03 00:00:00.0000,  9.845289572063532E+07, -1.138115884307963E+08,  1.616030665386468E+04,  2.202451978127734E+01,  1.935796216990047E+01,  3.667527665163206E-04,  5.019674239165424E+02,  1.504860478518682E+08, -2.311355011719748E-01,
2459065.500000000, A.D. 2020-Aug-04 00:00:00.0000,  1.003417354540503E+08, -1.121229732424764E+08,  1.618439363577217E+04,  2.169764211770337E+01,  1.972952776756678E+01,  1.842787551211700E-04,  5.019006413595290E+02,  1.504660269449496E+08, -2.323065634522497E-01,
2459066.500000000, A.D. 2020-Aug-05 00:00:00.0000,  1.022020784292579E+08, -1.104024689593073E+08,  1.619118081261218E+04,  2.136486673357910E+01,  2.009612955883962E+01, -3.183105716164647E-05,  5.018335208719406E+02,  1.504459047289933E+08, -2.334961185203217E-01,
2459067.500000000, A.D. 2020-Aug-06 00:00:00.0000,  1.040334135281499E+08, -1.086505064850904E+08,  1.617825170283020E+04,  2.102615753248380E+01,  2.045771546435093E+01, -2.702256747486587E-04,  5.017660445569752E+02,  1.504256758386731E+08, -2.347884390051896E-01,
2459068.500000000, A.D. 2020-Aug-07 00:00:00.0000,  1.058352266031861E+08, -1.068675224697472E+08,  1.614416444475949E+04,  2.068148171037131E+01,  2.081420539595325E+01, -5.198054712600708E-04,  5.016981727905459E+02,  1.504053283949864E+08, -2.362500604611686E-01,
2459069.500000000, A.D. 2020-Aug-08 00:00:00.0000,  1.076070010312701E+08, -1.050539614879379E+08,  1.608840602176636E+04,  2.033081542842852E+01,  2.116549704421263E+01, -7.702270792808719E-04,  5.016298491853751E+02,  1.503848454934529E+08, -2.379312014892557E-01,
2459070.500000000, A.D. 2020-Aug-09 00:00:00.0000,  1.093482186126825E+08, -1.032102776899822E+08,  1.601131615747511E+04,  1.997414616485010E+01,  2.151147203360239E+01, -1.012104953051818E-03,  5.015610048536860E+02,  1.503642064820364E+08, -2.398690334732578E-01,
2459071.500000000, A.D. 2020-Aug-10 00:00:00.0000,  1.110583605473712E+08, -1.013369359584146E+08,  1.591400510070473E+04,  1.961147229066838E+01,  2.185200100957260E+01, -1.236964447108413E-03,  5.014915615934117E+02,  1.503433879163473E+08, -2.420916977988438E-01,
2459072.500000000, A.D. 2020-Aug-11 00:00:00.0000,  1.127369082890541E+08, -9.943441270722671E+07,  1.579828293659538E+04,  1.924280084891344E+01,  2.218694670633709E+01, -1.437039054433598E-03,  5.014214339344868E+02,  1.503223641731044E+08, -2.446220420208747E-01,
2459073.500000000, A.D. 2020-Aug-12 00:00:00.0000,  1.143833441709930E+08, -9.750319652184215E+07,  1.566660933545232E+04,  1.886814468781837E+01,  2.251616452203768E+01, -1.605018193668428E-03,  5.013505302531856E+02,  1.503011077842059E+08, -2.474802235931984E-01,
2459074.500000000, A.D. 2020-Aug-13 00:00:00.0000,  1.159971517995435E+08, -9.554378886127789E+07,  1.552206328132749E+04,  1.848752015830999E+01,  2.283950052027271E+01, -1.733855495503533E-03,  5.012787533851538E+02,  1.502795896205111E+08, -2.506844756066057E-01,
2459075.500000000, A.D. 2020-Aug-14 00:00:00.0000,  1.175778163188698E+08, -9.355670503501455E+07,  1.536832266627997E+04,  1.810094665497351E+01,  2.315678715613624E+01, -1.816751633207048E-03,  5.012060013579756E+02,  1.502577791114588E+08, -2.542494150748921E-01,
2459076.500000000, A.D. 2020-Aug-15 00:00:00.0000,  1.191248247643051E+08, -9.154247562017216E+07,  1.520963358522207E+04,  1.770844935360322E+01,  2.346783755442051E+01, -1.847429220124042E-03,  5.011321690275004E+02,  1.502356447356258E+08, -2.581814006597621E-01,
2459077.500000000, A.D. 2020-Aug-16 00:00:00.0000,  1.206376668361633E+08, -8.950164837967062E+07,  1.505073943508044E+04,  1.731006637763083E+01,  2.377243999705089E+01, -1.820801887010504E-03,  5.010571514978145E+02,  1.502131550460082E+08, -2.624708372492778E-01,
2459078.500000000, A.D. 2020-Aug-17 00:00:00.0000,  1.221158365073680E+08, -8.743479055307257E+07,  1.489673357507586E+04,  1.690586090996140E+01,  2.407035535362920E+01, -1.734069720816578E-03,  5.009808501165419E+02,  1.501902804673677E+08, -2.670822485489597E-01,
2459079.500000000, A.D. 2020-Aug-18 00:00:00.0000,  1.235588348560548E+08, -8.534249111510888E+07,  1.475280272825435E+04,  1.649593702768439E+01,  2.436132101084248E+01, -1.588113151957060E-03,  5.009031813903489E+02,  1.501669959690326E+08, -2.719444847797726E-01,
2459080.500000000, A.D. 2020-Aug-19 00:00:00.0000,  1.249661742961193E+08, -8.322536229654399E+07,  1.462384939422831E+04,  1.608045532702823E+01,  2.464506437559458E+01, -1.388817296225753E-03,  5.008240882322467E+02,  1.501432844367541E+08, -2.769451113846449E-01,
2459081.500000000, A.D. 2020-Aug-20 00:00:00.0000,  1.263373839226283E+08, -8.108403950029776E+07,  1.451402320742607E+04,  1.565964192487785E+01,  2.492132618663388E+01, -1.147751395569330E-03,  5.007435516648155E+02,  1.501191401812450E+08, -2.819335333924725E-01,
2459082.500000000, A.D. 2020-Aug-21 00:00:00.0000,  1.276720151097893E+08, -7.891917892885554E+07,  1.442624207772315E+04,  1.523378445994395E+01,  2.518988896943050E+01, -8.816566628642164E-04,  5.006616000249682E+02,  1.500945716976981E+08, -2.867352713656144E-01,
2459083.500000000, A.D. 2020-Aug-22 00:00:00.0000,  1.289696460990623E+08, -7.673145284519781E+07,  1.436181662788987E+04,  1.480321289406610E+01,  2.545060169892916E+01, -6.105919329488785E-04,  5.005783126624192E+02,  1.500696027745592E+08, -2.911750549600987E-01,
2459084.500000000, A.D. 2020-Aug-23 00:00:00.0000,  1.302298844140996E+08, -7.452154320069160E+07,  1.432027835996449E+04,  1.436826971683630E+01,  2.570339176296870E+01, -3.551955797753692E-04,  5.004938165214473E+02,  1.500442714687657E+08, -2.951017047651210E-01,
2459085.500000000, A.D. 2020-Aug-24 00:00:00.0000,  1.314523665801103E+08, -7.229013493469456E+07,  1.429945160714164E+04,  1.392927906939629E+01,  2.594826061333515E+01, -1.339350167341991E-04,  5.004082762914998E+02,  1.500186271529718E+08, -2.984067071966271E-01,
2459086.500000000, A.D. 2020-Aug-25 00:00:00.0000,  1.326367554673126E+08, -7.003791025067519E+07,  1.429573385798931E+04,  1.348652378730023E+01,  2.618526657427872E+01,  3.886724103274730E-05,  5.003218807307941E+02,  1.499927264154676E+08, -3.010318770951550E-01,
2459087.500000000, A.D. 2020-Aug-26 00:00:00.0000,  1.337827361586594E+08, -6.776554466430157E+07,  1.430449958567321E+04,  1.304023435977981E+01,  2.641450234968456E+01,  1.539106777226351E-04,  5.002348283305395E+02,  1.499666287624205E+08, -3.029667609032133E-01,
2459088.500000000, A.D. 2020-Aug-27 00:00:00.0000,  1.348900113415834E+08, -6.547370496491313E+07,  1.432053706964105E+04,  1.259058838586869E+01,  2.663607412843805E+01,  2.068586196237732E-04,  5.001473147314233E+02,  1.499403928454330E+08, -3.042398710170894E-01,
2459089.500000000, A.D. 2020-Aug-28 00:00:00.0000,  1.359582969595283E+08, -6.316304877300502E+07,  1.433845362280309E+04,  1.213771638843230E+01,  2.685008581336796E+01,  1.977330148843492E-04,  5.000595230081090E+02,  1.499140735489085E+08, -3.049081832201719E-01,
2459090.500000000, A.D. 2020-Aug-29 00:00:00.0000,  1.369873184937123E+08, -6.083422522045484E+07,  1.435301813107356E+04,  1.168171005146436E+01,  2.705662865897471E+01,  1.301159517694828E-04,  4.999716168695907E+02,  1.498877199515688E+08, -3.050477005210868E-01,
2459091.500000000, A.D. 2020-Aug-30 00:00:00.0000,  1.379768079715329E+08, -5.848787633925684E+07,  1.435943406745046E+04,  1.122263056507269E+01,  2.725577495891475E+01,  1.035883400746229E-05,  4.998837362982208E+02,  1.498613740190674E+08, -3.047459898544005E-01,
2459092.500000000, A.D. 2020-Aug-31 00:00:00.0000,  1.389265016695481E+08, -5.612463887650369E+07,  1.435354704514518E+04,  1.076051632916486E+01,  2.744757428145107E+01, -1.531403282264421E-04,  4.997959950817207E+02,  1.498350698641050E+08, -3.040964111603650E-01,
2459093.500000000, A.D. 2020-Sep-01 00:00:00.0000,  1.398361384564708E+08, -5.374514635944694E+07,  1.433199255328625E+04,  1.029539010823623E+01,  2.763205135695416E+01, -3.506029459607873E-04,  4.997084798396716E+02,  1.498088334545786E+08, -3.031934214424357E-01,
2459094.500000000, A.D. 2020-Sep-02 00:00:00.0000,  1.407054587388801E+08, -5.135003128207581E+07,  1.429228785916790E+04,  9.827265845197433E+00,  2.780920537742619E+01, -5.714975328920957E-04,  4.996212503011898E+02,  1.497826826968270E+08, -3.021285539575831E-01,
2459095.500000000, A.D. 2020-Sep-03 00:00:00.0000,  1.415342039792499E+08, -4.893992728836471E+07,  1.423287154457718E+04,  9.356155050168253E+00,  2.797901079308783E+01, -8.051198797129899E-04,  4.995343406492687E+02,  1.497566278386535E+08, -3.009870654260319E-01,
2459096.500000000, A.D. 2020-Sep-04 00:00:00.0000,  1.423221167333725E+08, -4.651547122056668E+07,  1.415309627128020E+04,  8.882072345853379E+00,  2.814141961955064E+01, -1.041087665388574E-03,  4.994477617039132E+02,  1.497306721238144E+08, -2.998455244746529E-01,
2459097.500000000, A.D. 2020-Sep-05 00:00:00.0000,  1.430689411106531E+08, -4.407730491254903E+07,  1.405318422455154E+04,  8.405039624694615E+00,  2.829636495072440E+01, -1.269702606938594E-03,  4.993615036258377E+02,  1.497048126025658E+08, -2.987706528434127E-01,
2459098.500000000, A.D. 2020-Sep-06 00:00:00.0000,  1.437744235183283E+08, -4.162607664975316E+07,  1.393415820748918E+04,  7.925088422986368E+00,  2.844376503388890E+01, -1.482149163260615E-03,  4.992755387545320E+02,  1.496790409824954E+08, -2.978195512309534E-01,
2459099.500000000, A.D. 2020-Sep-07 00:00:00.0000,  1.444383135304281E+08, -3.916244228246450E+07,  1.379776272263564E+04,  7.442260458505155E+00,  2.858352707717393E+01, -1.670530767050593E-03,  4.991898241962878E+02,  1.496533444043930E+08, -2.970411595872933E-01,
2459100.500000000, A.D. 2020-Sep-08 00:00:00.0000,  1.450603647346424E+08, -3.668706605133174E+07,  1.364638776701316E+04,  6.956606667854322E+00,  2.871554997917381E+01, -1.827779402317375E-03,  4.991043038608069E+02,  1.496277060528101E+08, -2.964785355915551E-01,
2459101.500000000, A.D. 2020-Sep-09 00:00:00.0000,  1.456403354543381E+08, -3.420062124720636E+07,  1.348300367179140E+04,  6.468185414406515E+00,  2.883972534994619E+01, -1.947503078131518E-03,  4.990189097946962E+02,  1.496021055558322E+08, -2.961713414762011E-01,
2459102.500000000, A.D. 2020-Sep-10 00:00:00.0000,  1.461779893125751E+08, -3.170379087064664E+07,  1.331110878284276E+04,  5.977060796731244E+00,  2.895593646400448E+01, -2.023856855268846E-03,  4.989335628563857E+02,  1.495765191874134E+08, -2.961577929060675E-01,
2459103.500000000, A.D. 2020-Sep-11 00:00:00.0000,  1.466730956949129E+08, -2.919726847312116E+07,  1.313468364055082E+04,  5.483302206216615E+00,  2.906405513481619E+01, -2.051539647318634E-03,  4.988481730101223E+02,  1.495509199555138E+08, -2.964751967543953E-01,
2459104.500000000, A.D. 2020-Sep-12 00:00:00.0000,  1.471254302757419E+08, -2.668175934269945E+07,  1.295813589373790E+04,  4.986986476086428E+00,  2.916393700342926E+01, -2.026031638511228E-03,  4.987626397874391E+02,  1.495252777404450E+08, -2.971580756288419E-01,
2459105.500000000, A.D. 2020-Sep-13 00:00:00.0000,  1.475347758931720E+08, -2.415798212261874E+07,  1.278621017093956E+04,  4.488204021428229E+00,  2.925541653117621E+01, -1.944184875151578E-03,  4.986768537621189E+02,  1.494995597370522E+08, -2.982328511391520E-01,
2459106.500000000, A.D. 2020-Sep-14 00:00:00.0000,  1.479009241657028E+08, -2.162667079176857E+07,  1.262382897565886E+04,  3.987069954678462E+00,  2.933830414898161E+01, -1.805232175051685E-03,  4.985907001421260E+02,  1.494737315315489E+08, -2.997084286213800E-01,
2459107.500000000, A.D. 2020-Sep-15 00:00:00.0000,  1.482236782763441E+08, -1.908857666857927E+07,  1.247583020363096E+04,  3.483739725442507E+00,  2.941238926144679E+01, -1.612141132707023E-03,  4.985040656214858E+02,  1.494477591556585E+08, -3.015632454319606E-01,
2459108.500000000, A.D. 2020-Sep-16 00:00:00.0000,  1.485028571977721E+08, -1.654446975352938E+07,  1.234658344857953E+04,  2.978425984783571E+00,  2.947745314764399E+01, -1.372985247710901E-03,  4.984168491596386E+02,  1.494216123181833E+08, -3.037316996343326E-01,
2459109.500000000, A.D. 2020-Sep-17 00:00:00.0000,  1.487383011906084E+08, -1.399513844619602E+07,  1.223950877933204E+04,  2.471409784977119E+00,  2.953329363061074E+01, -1.101706617967935E-03,  4.983289760965239E+02,  1.493952686366001E+08, -3.060957289403582E-01,
2459110.500000000, A.D. 2020-Sep-18 00:00:00.0000,  1.489298777095644E+08, -1.144138673040883E+07,  1.215658276653429E+04,  1.963037472140924E+00,  2.957975779060118E+01, -8.175403158041661E-04,  4.982404131046168E+02,  1.493687181195685E+08, -3.084884715316523E-01,
2459111.500000000, A.D. 2020-Sep-19 00:00:00.0000,  1.490774862110326E+08, -8.884028548105134E+06,  1.209796751183458E+04,  1.453698151213695E+00,  2.961677211716185E+01, -5.427438854326283E-04,  4.981511798263543E+02,  1.493419666557428E+08, -3.107136627716311E-01,
2459112.500000000, A.D. 2020-Sep-20 00:00:00.0000,  1.491810602812550E+08, -6.323880163031531E+06,  1.206189525076514E+04,  9.437857636389658E-01,  2.964435691994312E+01, -2.991079710827904E-04,  4.980613530365752E+02,  1.493150372616407E+08, -3.125767118811094E-01,
2459113.500000000, A.D. 2020-Sep-21 00:00:00.0000,  1.492405662777005E+08, -3.761752257671515E+06,  1.204486423703958E+04,  4.336589180864255E-01,  2.966261780259089E+01, -1.044744374176787E-04,  4.979710614690454E+02,  1.492879685306742E+08, -3.139162432202413E-01,
2459114.500000000, A.D. 2020-Sep-22 00:00:00.0000,  1.492559989435741E+08, -1.198443645325079E+06,  1.204208832928108E+04, -7.638701623389239E-02,  2.967171840942935E+01,  2.949289133624688E-05,  4.978804729427721E+02,  1.492608107737161E+08, -3.146244629744295E-01,
2459115.500000000, A.D. 2020-Sep-23 00:00:00.0000,  1.492273754285188E+08,  1.365262287335752E+06,  1.204806351202191E+04, -5.861286286974866E-01,  2.967184675121530E+01,  9.778237235913423E-05,  4.977897779193970E+02,  1.492336210897301E+08, -3.146514976855026E-01,
2459116.500000000, A.D. 2020-Sep-24 00:00:00.0000,  1.491547293065656E+08,  3.928598396820128E+06,  1.205711044583982E+04, -1.095406935448762E+00,  2.966318696981090E+01,  1.011184434442924E-04,  4.976991737996596E+02,  1.492064586579691E+08, -3.139969634385616E-01,
